date,row_id,row_name,total_list_size
01/02/2022,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,674027
01/02/2022,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1919023
01/02/2022,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2757592
01/02/2022,QSL,NHS SOMERSET INTEGRATED CARE BOARD,594031
01/02/2022,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1240345
01/02/2022,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,597724
01/02/2022,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1940097
01/02/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1286360
01/02/2022,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1012384
01/02/2022,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1059118
01/02/2022,QVV,NHS DORSET INTEGRATED CARE BOARD,819567
01/02/2022,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1727718
01/02/2022,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2618358
01/02/2022,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1048575
01/02/2022,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1123871
01/02/2022,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2712381
01/03/2022,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1813481
01/03/2022,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1478594
01/03/2022,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,815213
01/03/2022,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1251500
01/03/2022,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1075763
01/03/2022,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1569737
01/03/2022,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3148457
01/03/2022,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1108635
01/03/2022,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1046906
01/03/2022,QJK,NHS DEVON INTEGRATED CARE BOARD,1270735
01/03/2022,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,805229
01/03/2022,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1187192
01/03/2022,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2050935
01/03/2022,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1962406
01/03/2022,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1610652
01/03/2022,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2355246
01/03/2022,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1747362
01/03/2022,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1080841
01/03/2022,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1170277
01/03/2022,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,810156
01/03/2022,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1818455
01/03/2022,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",519014
01/03/2022,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3156549
01/03/2022,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1776001
01/03/2022,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",979991
01/03/2022,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,811380
01/03/2022,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,674367
01/03/2022,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1920156
01/03/2022,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2765225
01/03/2022,QSL,NHS SOMERSET INTEGRATED CARE BOARD,594251
01/03/2022,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1241251
01/03/2022,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,597654
01/03/2022,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1940833
01/03/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1287278
01/03/2022,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1013211
01/03/2022,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1059638
01/03/2022,QVV,NHS DORSET INTEGRATED CARE BOARD,819738
01/03/2022,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1728778
01/03/2022,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2620022
01/03/2022,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1049975
01/03/2022,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1124234
01/03/2022,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2715305
01/04/2022,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1814555
01/04/2022,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1479724
01/04/2022,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,815391
01/04/2022,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1252554
01/04/2022,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1077382
01/04/2022,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1570902
01/04/2022,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3150054
01/04/2022,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1109764
01/04/2022,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1047412
01/04/2022,QJK,NHS DEVON INTEGRATED CARE BOARD,1271298
01/04/2022,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,805536
01/04/2022,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1188617
01/04/2022,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2052559
01/04/2022,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1964644
01/04/2022,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1611195
01/04/2022,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2359737
01/04/2022,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1748337
01/04/2022,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1080827
01/04/2022,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1171024
01/04/2022,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,811078
01/04/2022,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1819614
01/04/2022,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",519467
01/04/2022,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3160705
01/04/2022,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1776221
01/04/2022,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",980798
01/04/2022,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,812441
01/04/2022,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,675049
01/04/2022,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1920469
01/04/2022,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2771172
01/04/2022,QSL,NHS SOMERSET INTEGRATED CARE BOARD,594527
01/04/2022,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1242390
01/04/2022,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,597847
01/04/2022,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1942356
01/04/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1288917
01/04/2022,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1013985
01/04/2022,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1060591
01/04/2022,QVV,NHS DORSET INTEGRATED CARE BOARD,820051
01/04/2022,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1729594
01/04/2022,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2622253
01/04/2022,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1051850
01/04/2022,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1124470
01/04/2022,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2717400
01/05/2022,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1815347
01/05/2022,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1479772
01/05/2022,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,815805
01/05/2022,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1253280
01/05/2022,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1078992
01/05/2022,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1570342
01/05/2022,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3150958
01/05/2022,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1110392
01/05/2022,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1048068
01/05/2022,QJK,NHS DEVON INTEGRATED CARE BOARD,1271205
01/05/2022,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,805821
01/05/2022,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1189052
01/05/2022,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2053393
01/05/2022,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1966316
01/05/2022,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1611433
01/05/2022,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2362469
01/05/2022,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1749697
01/05/2022,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1081017
01/05/2022,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1171451
01/05/2022,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,812332
01/05/2022,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1820424
01/05/2022,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",519719
01/05/2022,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3162993
01/05/2022,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1776441
01/05/2022,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",981388
01/05/2022,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,813524
01/05/2022,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,675213
01/05/2022,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1921436
01/05/2022,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2773232
01/05/2022,QSL,NHS SOMERSET INTEGRATED CARE BOARD,594840
01/05/2022,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1242485
01/05/2022,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,597753
01/05/2022,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1943210
01/05/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1289491
01/05/2022,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1014804
01/05/2022,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1060585
01/05/2022,QVV,NHS DORSET INTEGRATED CARE BOARD,820164
01/05/2022,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1730573
01/05/2022,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2622402
01/05/2022,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1052971
01/05/2022,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1125028
01/05/2022,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2717985
01/06/2022,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1817513
01/06/2022,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1481182
01/06/2022,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,816794
01/06/2022,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1254085
01/06/2022,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1081054
01/06/2022,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1570278
01/06/2022,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3152749
01/06/2022,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1111536
01/06/2022,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1049053
01/06/2022,QJK,NHS DEVON INTEGRATED CARE BOARD,1272427
01/06/2022,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,806590
01/06/2022,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1190408
01/06/2022,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2055028
01/06/2022,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1968695
01/06/2022,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1612831
01/06/2022,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2366432
01/06/2022,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1751855
01/06/2022,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1081736
01/06/2022,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1172462
01/06/2022,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,813646
01/06/2022,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1822123
01/06/2022,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",520196
01/06/2022,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3166325
01/06/2022,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1776878
01/06/2022,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",982577
01/06/2022,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,814913
01/06/2022,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,675993
01/06/2022,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1922874
01/06/2022,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2777110
01/06/2022,QSL,NHS SOMERSET INTEGRATED CARE BOARD,595589
01/06/2022,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1243394
01/06/2022,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,598064
01/06/2022,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1945993
01/06/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1290509
01/06/2022,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1016601
01/06/2022,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1061541
01/06/2022,QVV,NHS DORSET INTEGRATED CARE BOARD,820742
01/06/2022,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1732381
01/06/2022,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2623815
01/06/2022,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1054385
01/06/2022,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1126479
01/06/2022,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2719644
01/07/2022,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1818959
01/07/2022,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1481813
01/07/2022,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,817738
01/07/2022,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1255429
01/07/2022,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1083260
01/07/2022,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1571859
01/07/2022,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3153247
01/07/2022,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1112125
01/07/2022,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1050121
01/07/2022,QJK,NHS DEVON INTEGRATED CARE BOARD,1272976
01/07/2022,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,807427
01/07/2022,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1191030
01/07/2022,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2055970
01/07/2022,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1970913
01/07/2022,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1614786
01/07/2022,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2369624
01/07/2022,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1753725
01/07/2022,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1082501
01/07/2022,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1172941
01/07/2022,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,814858
01/07/2022,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1823458
01/07/2022,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",520624
01/07/2022,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3169421
01/07/2022,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1775517
01/07/2022,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",983575
01/07/2022,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,815609
01/07/2022,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,676808
01/07/2022,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1924147
01/07/2022,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2783747
01/07/2022,QSL,NHS SOMERSET INTEGRATED CARE BOARD,596371
01/07/2022,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1243544
01/07/2022,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,598439
01/07/2022,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1948711
01/07/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1291082
01/07/2022,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1018157
01/07/2022,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1062336
01/07/2022,QVV,NHS DORSET INTEGRATED CARE BOARD,821082
01/07/2022,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1734157
01/07/2022,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2624690
01/07/2022,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1055677
01/07/2022,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1127788
01/07/2022,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2721709
01/08/2022,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1819631
01/08/2022,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1482010
01/08/2022,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,818533
01/08/2022,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1256635
01/08/2022,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1084959
01/08/2022,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1571910
01/08/2022,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3153904
01/08/2022,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1112884
01/08/2022,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1050952
01/08/2022,QJK,NHS DEVON INTEGRATED CARE BOARD,1273264
01/08/2022,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,808281
01/08/2022,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1190913
01/08/2022,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2057799
01/08/2022,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1972012
01/08/2022,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1616185
01/08/2022,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2372238
01/08/2022,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1754884
01/08/2022,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1083066
01/08/2022,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1173871
01/08/2022,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,815935
01/08/2022,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1824088
01/08/2022,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",521023
01/08/2022,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3171787
01/08/2022,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1776158
01/08/2022,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",984253
01/08/2022,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,816600
01/08/2022,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,677615
01/08/2022,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1925238
01/08/2022,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2789930
01/08/2022,QSL,NHS SOMERSET INTEGRATED CARE BOARD,596793
01/08/2022,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1243291
01/08/2022,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,598643
01/08/2022,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1950102
01/08/2022,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1291927
01/08/2022,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1019340
01/08/2022,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1062334
01/08/2022,QVV,NHS DORSET INTEGRATED CARE BOARD,821291
01/08/2022,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1735325
01/08/2022,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2624909
01/08/2022,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1056642
01/08/2022,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1128916
01/08/2022,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2723500
01/09/2022,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1820902
01/09/2022,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1482910
01/09/2022,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,819610
01/09/2022,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1257757
01/09/2022,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1086844
01/09/2022,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1573910
01/09/2022,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3155004
01/09/2022,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1114057
01/09/2022,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1051720
01/09/2022,QJK,NHS DEVON INTEGRATED CARE BOARD,1274050
01/09/2022,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,809272
